ds,yhat,yhat_lower,yhat_upper,pct_occ,over70,over80,over85
2023-07-15 17:00:00,-27.531043287072237,-68.00543490813759,15.722074960271243,-2.2942536072560196,False,False,False
2023-07-31 17:00:00,-18.5251365160957,-62.72687615188365,21.401095525660928,-1.5437613763413083,False,False,False
2023-08-15 17:00:00,-16.655691656174696,-59.52804713926794,25.134737083212933,-1.3879743046812247,False,False,False
2023-08-19 17:00:00,-23.228558580231876,-66.29942943209353,19.37210872761762,-1.9357132150193233,False,False,False
2023-08-23 17:00:00,-12.040564068273284,-51.89543814897218,28.35087426766759,-1.0033803390227736,False,False,False
2023-08-24 17:00:00,-11.550933496927598,-55.03877681129373,34.93181132698225,-0.9625777914106333,False,False,False
2023-08-28 17:00:00,-10.23109607211127,-51.10794736395762,29.786337825702095,-0.8525913393426059,False,False,False
2023-08-29 17:00:00,-10.22305257366527,-52.04474878650818,33.29304587762805,-0.8519210478054392,False,False,False
2023-09-12 17:00:00,-5.162078175732773,-44.195165588064384,40.13901260141695,-0.4301731813110644,False,False,False
2023-09-17 17:00:00,-12.798346809656692,-51.485951448624334,32.174062791658606,-1.0665289008047243,False,False,False
2023-09-19 17:00:00,-2.101209761660783,-43.62981435512143,41.90988275022696,-0.17510081347173195,False,False,False
2023-09-20 17:00:00,0.47136713700970745,-42.15525218338336,43.14106148746284,0.03928059475080895,False,False,False
2023-09-24 17:00:00,-10.946562689211305,-54.47858196939864,31.5804597600407,-0.9122135574342753,False,False,False
2023-10-15 17:00:00,13.454979573159989,-28.714540274922676,57.32983304159733,1.1212482977633325,False,False,False
2023-10-16 17:00:00,10.794136557836708,-33.04149694687146,53.22958140096457,0.8995113798197257,False,False,False
2023-10-18 17:00:00,16.18008695736873,-31.099519120214122,59.103561635495595,1.3483405797807273,False,False,False
2023-11-01 17:00:00,15.135353145475577,-26.320702823471258,56.25361808152718,1.2612794287896314,False,False,False
2023-11-03 17:00:00,5.429449981334429,-39.30260647815855,48.58440706808606,0.45245416511120234,False,False,False
2023-11-11 17:00:00,10.37612726655226,-29.32975213790122,52.69948205961799,0.8646772722126883,False,False,False
2023-11-13 17:00:00,21.921836192235972,-20.208865472911995,64.99102787760253,1.826819682686331,False,False,False
2023-11-14 17:00:00,20.237820743604615,-21.71992740503689,60.89341437084554,1.6864850619670513,False,False,False
2023-11-20 17:00:00,26.784632264073537,-16.627672333912596,69.95892327036626,2.2320526886727947,False,False,False
2023-11-28 17:00:00,12.228924690246544,-32.41396334276387,58.465515972627855,1.0190770575205452,False,False,False
2023-11-30 17:00:00,52.2081947325661,10.512675887834419,98.43404019270827,4.350682894380508,False,False,False
2023-12-12 17:00:00,76.07297248448631,33.85922453277185,117.27010444915958,6.339414373707193,False,False,False
